Siège;Adresse (Siège);Code Postal (Siège);Nom (Etab1);Adresse (Etab1);Code Postal (Etab1);Nom (Etab2);Adresse (Etab2);Code Postal (Etab2);Nom (Etab3);Adresse (Etab3);Code Postal (Etab3);Nom (Etab4);Adresse (Etab4);Code Postal (Etab4);Nom (Etab5);Adresse (Etab5);Code Postal (Etab5);Nom (Etab6);Adresse (Etab6);Code Postal (Etab6)
INRESA;1 RUE JEAN MONNET;68870;INRESA;26 RUE DE HUNINGUE;68870;INRESA;12 RUE DU LAUENSTEIN;68000;0;0;0;0;0;0;0;0;0;0;0;0
INRESA;1 RUE JEAN MONNET;68870;INRESA;26 RUE DE HUNINGUE;68870;INRESA;12 RUE DU LAUENSTEIN;68000;0;0;0;0;0;0;0;0;0;0;0;0
INRESA;1 RUE JEAN MONNET;68870;INRESA;26 RUE DE HUNINGUE;68870;INRESA;12 RUE DU LAUENSTEIN;68000;0;0;0;0;0;0;0;0;0;0;0;0
INRESA;1 RUE JEAN MONNET;68870;INRESA;26 RUE DE HUNINGUE;68870;INRESA;12 RUE DU LAUENSTEIN;68000;0;0;0;0;0;0;0;0;0;0;0;0
INRESA;1 RUE JEAN MONNET;68870;INRESA;26 RUE DE HUNINGUE;68870;INRESA;12 RUE DU LAUENSTEIN;68000;0;0;0;0;0;0;0;0;0;0;0;0
INTEGRA LIFESCIENCES SERVICES (FRANCE);97 ALL ALEXANDRE BORODINE;69800;INTEGRA LIFESCIENCES SERVICES (FRANCE);62 QUAI CHARLES DE GAULLE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);1 RUE SAINT LOUP;77920;INTEGRA LIFESCIENCES SERVICES (FRANCE);10 PL D HELVETIE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);66 QUAI CHARLES DE GAULLE;69006;0;0;0;0;0;0
INTEGRA LIFESCIENCES SERVICES (FRANCE);97 ALL ALEXANDRE BORODINE;69800;INTEGRA LIFESCIENCES SERVICES (FRANCE);62 QUAI CHARLES DE GAULLE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);1 RUE SAINT LOUP;77920;INTEGRA LIFESCIENCES SERVICES (FRANCE);10 PL D HELVETIE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);66 QUAI CHARLES DE GAULLE;69006;0;0;0;0;0;0
INTEGRA LIFESCIENCES SERVICES (FRANCE);97 ALL ALEXANDRE BORODINE;69800;INTEGRA LIFESCIENCES SERVICES (FRANCE);62 QUAI CHARLES DE GAULLE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);1 RUE SAINT LOUP;77920;INTEGRA LIFESCIENCES SERVICES (FRANCE);10 PL D HELVETIE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);66 QUAI CHARLES DE GAULLE;69006;0;0;0;0;0;0
INTEGRA LIFESCIENCES SERVICES (FRANCE);97 ALL ALEXANDRE BORODINE;69800;INTEGRA LIFESCIENCES SERVICES (FRANCE);62 QUAI CHARLES DE GAULLE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);1 RUE SAINT LOUP;77920;INTEGRA LIFESCIENCES SERVICES (FRANCE);10 PL D HELVETIE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);66 QUAI CHARLES DE GAULLE;69006;0;0;0;0;0;0
INTEGRA LIFESCIENCES SERVICES (FRANCE);97 ALL ALEXANDRE BORODINE;69800;INTEGRA LIFESCIENCES SERVICES (FRANCE);62 QUAI CHARLES DE GAULLE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);1 RUE SAINT LOUP;77920;INTEGRA LIFESCIENCES SERVICES (FRANCE);10 PL D HELVETIE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);66 QUAI CHARLES DE GAULLE;69006;0;0;0;0;0;0
INTEGRA LIFESCIENCES SERVICES (FRANCE);97 ALL ALEXANDRE BORODINE;69800;INTEGRA LIFESCIENCES SERVICES (FRANCE);62 QUAI CHARLES DE GAULLE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);1 RUE SAINT LOUP;77920;INTEGRA LIFESCIENCES SERVICES (FRANCE);10 PL D HELVETIE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);66 QUAI CHARLES DE GAULLE;69006;0;0;0;0;0;0
NISSHA MEDICAL TECHNOLOGIES SAS;12 RUE DES CAYENNES;78700;NISSHA MEDICAL TECHNOLOGIES SAS;10 RUE DES CAYENNES;78700;NISSHA MEDICAL TECHNOLOGIES SAS;RTE DE SENANCOURT;60390;NISSHA MEDICAL TECHNOLOGIES SAS;54 RUE ERNEST ANDRE;78110;0;0;0;0;0;0;0;0;0
INTEGRA LIFESCIENCES SERVICES (FRANCE);97 ALL ALEXANDRE BORODINE;69800;INTEGRA LIFESCIENCES SERVICES (FRANCE);62 QUAI CHARLES DE GAULLE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);1 RUE SAINT LOUP;77920;INTEGRA LIFESCIENCES SERVICES (FRANCE);10 PL D HELVETIE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);66 QUAI CHARLES DE GAULLE;69006;0;0;0;0;0;0
INTEGRA LIFESCIENCES SERVICES (FRANCE);97 ALL ALEXANDRE BORODINE;69800;INTEGRA LIFESCIENCES SERVICES (FRANCE);62 QUAI CHARLES DE GAULLE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);1 RUE SAINT LOUP;77920;INTEGRA LIFESCIENCES SERVICES (FRANCE);10 PL D HELVETIE;69006;INTEGRA LIFESCIENCES SERVICES (FRANCE);66 QUAI CHARLES DE GAULLE;69006;0;0;0;0;0;0
INTERSURGICAL SARL;33 AV MAL DE LATTRE DE TASSIGNY;94120;INTERSURGICAL SARL;38 RUE ROGER SALENGRO;94120;INTERSURGICAL SARL;RUE PIERRE GRANGE;94120;0;0;0;0;0;0;0;0;0;0;0;0
INTERSURGICAL SARL;33 AV MAL DE LATTRE DE TASSIGNY;94120;INTERSURGICAL SARL;38 RUE ROGER SALENGRO;94120;INTERSURGICAL SARL;RUE PIERRE GRANGE;94120;0;0;0;0;0;0;0;0;0;0;0;0
INTERSURGICAL SARL;33 AV MAL DE LATTRE DE TASSIGNY;94120;INTERSURGICAL SARL;38 RUE ROGER SALENGRO;94120;INTERSURGICAL SARL;RUE PIERRE GRANGE;94120;0;0;0;0;0;0;0;0;0;0;0;0
INTERSURGICAL SARL;33 AV MAL DE LATTRE DE TASSIGNY;94120;INTERSURGICAL SARL;38 RUE ROGER SALENGRO;94120;INTERSURGICAL SARL;RUE PIERRE GRANGE;94120;0;0;0;0;0;0;0;0;0;0;0;0
INTERSURGICAL SARL;33 AV MAL DE LATTRE DE TASSIGNY;94120;INTERSURGICAL SARL;38 RUE ROGER SALENGRO;94120;INTERSURGICAL SARL;RUE PIERRE GRANGE;94120;0;0;0;0;0;0;0;0;0;0;0;0
INTERSURGICAL SARL;33 AV MAL DE LATTRE DE TASSIGNY;94120;INTERSURGICAL SARL;38 RUE ROGER SALENGRO;94120;INTERSURGICAL SARL;RUE PIERRE GRANGE;94120;0;0;0;0;0;0;0;0;0;0;0;0
INTERSURGICAL SARL;33 AV MAL DE LATTRE DE TASSIGNY;94120;INTERSURGICAL SARL;38 RUE ROGER SALENGRO;94120;INTERSURGICAL SARL;RUE PIERRE GRANGE;94120;0;0;0;0;0;0;0;0;0;0;0;0
INTERSURGICAL SARL;33 AV MAL DE LATTRE DE TASSIGNY;94120;INTERSURGICAL SARL;38 RUE ROGER SALENGRO;94120;INTERSURGICAL SARL;RUE PIERRE GRANGE;94120;0;0;0;0;0;0;0;0;0;0;0;0
JANSSEN;1 RUE CAMILLE DESMOULINS;92130;JANSSEN CILAG;RUE DE MAIGREMONT;27100;JANSSEN CILAG;RUE FERDINAND FOREST;97122;JANSSEN CILAG;4 RUE DU TRESOR;97436;JANSSEN CILAG;ACAJOU;97232;JANSSEN CILAG;57 FRENCH III;97180;JANSSEN CILAG;17 RUE DE L ANCIENNE MAIRIE;92100
JANSSEN;1 RUE CAMILLE DESMOULINS;92130;JANSSEN CILAG;RUE DE MAIGREMONT;27100;JANSSEN CILAG;RUE FERDINAND FOREST;97122;JANSSEN CILAG;4 RUE DU TRESOR;97436;JANSSEN CILAG;ACAJOU;97232;JANSSEN CILAG;57 FRENCH III;97180;JANSSEN CILAG;17 RUE DE L ANCIENNE MAIRIE;92100
JOHNSON & JOHNSON CONSUMER FRANCE SAS - JOHNSON & JOHNSON CF - JJCF - LABORATOIRES VENDOMES - ...;1 RUE CAMILLE DESMOULINS;92130;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;MAIGREMONT;27100;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;RTE DE RETORTAT;51120;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;8 RUE JEANNE BARRET;21000;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;4 ALL FRANCIS MAGENDIE;33650;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;IMP DES BOUSSENOTS;21800;0;0;0
JANSSEN;1 RUE CAMILLE DESMOULINS;92130;JANSSEN CILAG;RUE DE MAIGREMONT;27100;JANSSEN CILAG;RUE FERDINAND FOREST;97122;JANSSEN CILAG;4 RUE DU TRESOR;97436;JANSSEN CILAG;ACAJOU;97232;JANSSEN CILAG;57 FRENCH III;97180;JANSSEN CILAG;17 RUE DE L ANCIENNE MAIRIE;92100
JOHNSON & JOHNSON CONSUMER FRANCE SAS - JOHNSON & JOHNSON CF - JJCF - LABORATOIRES VENDOMES - ...;1 RUE CAMILLE DESMOULINS;92130;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;MAIGREMONT;27100;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;RTE DE RETORTAT;51120;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;8 RUE JEANNE BARRET;21000;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;4 ALL FRANCIS MAGENDIE;33650;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;IMP DES BOUSSENOTS;21800;0;0;0
JANSSEN;1 RUE CAMILLE DESMOULINS;92130;JANSSEN CILAG;RUE DE MAIGREMONT;27100;JANSSEN CILAG;RUE FERDINAND FOREST;97122;JANSSEN CILAG;4 RUE DU TRESOR;97436;JANSSEN CILAG;ACAJOU;97232;JANSSEN CILAG;57 FRENCH III;97180;JANSSEN CILAG;17 RUE DE L ANCIENNE MAIRIE;92100
JOHNSON & JOHNSON CONSUMER FRANCE SAS - JOHNSON & JOHNSON CF - JJCF - LABORATOIRES VENDOMES - ...;1 RUE CAMILLE DESMOULINS;92130;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;MAIGREMONT;27100;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;RTE DE RETORTAT;51120;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;8 RUE JEANNE BARRET;21000;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;4 ALL FRANCIS MAGENDIE;33650;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;IMP DES BOUSSENOTS;21800;0;0;0
JANSSEN;1 RUE CAMILLE DESMOULINS;92130;JANSSEN CILAG;RUE DE MAIGREMONT;27100;JANSSEN CILAG;RUE FERDINAND FOREST;97122;JANSSEN CILAG;4 RUE DU TRESOR;97436;JANSSEN CILAG;ACAJOU;97232;JANSSEN CILAG;57 FRENCH III;97180;JANSSEN CILAG;17 RUE DE L ANCIENNE MAIRIE;92100
JANSSEN;1 RUE CAMILLE DESMOULINS;92130;JANSSEN CILAG;RUE DE MAIGREMONT;27100;JANSSEN CILAG;RUE FERDINAND FOREST;97122;JANSSEN CILAG;4 RUE DU TRESOR;97436;JANSSEN CILAG;ACAJOU;97232;JANSSEN CILAG;57 FRENCH III;97180;JANSSEN CILAG;17 RUE DE L ANCIENNE MAIRIE;92100
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHNSON & JOHNSON CONSUMER FRANCE SAS - JOHNSON & JOHNSON CF - JJCF - LABORATOIRES VENDOMES - ...;1 RUE CAMILLE DESMOULINS;92130;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;MAIGREMONT;27100;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;RTE DE RETORTAT;51120;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;8 RUE JEANNE BARRET;21000;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;4 ALL FRANCIS MAGENDIE;33650;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;IMP DES BOUSSENOTS;21800;0;0;0
STAPLES DIRECT;63 GRANDE RUE;95470;STAPLES FRANCE - JPG SAS;RUE DE LA FERME ST LADRE;95470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STAPLES DIRECT;63 GRANDE RUE;95470;STAPLES FRANCE - JPG SAS;RUE DE LA FERME ST LADRE;95470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KEBOMED FRANCE;4 RUE DOCTEUR PRAVAZ;69110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KEBOMED FRANCE;4 RUE DOCTEUR PRAVAZ;69110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KEBOMED FRANCE;4 RUE DOCTEUR PRAVAZ;69110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KEBOMED FRANCE;4 RUE DOCTEUR PRAVAZ;69110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KEBOMED FRANCE;4 RUE DOCTEUR PRAVAZ;69110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FISSORE FRANCE;4 RUE GALVANI;75017;FISSORE FRANCE;235 BD PEREIRE;75017;FISSORE FRANCE;ALL DES FONTENETTES;95800;0;0;0;0;0;0;0;0;0;0;0;0
SCOTCH FR /POST-IT FR-/ JEUPOSTIT.;1 PRV DE L INNOVATION;95000;3M FRANCE;97 ALL ALEXANDRE BORODINE;69800;3M FRANCE;AV DU MISTRAL;13600;3M FRANCE;AV DU 11 NOVEMBRE 1918;45300;3M FRANCE;115 RUE CLAUDE NICOLAS LEDOUX;13290;3M FRANCE;45 AV DE LA VOIE DOMITIENNE;34500;3M FRANCE;160 CRS DU MEDOC;33300
SCOTCH FR /POST-IT FR-/ JEUPOSTIT.;1 PRV DE L INNOVATION;95000;3M FRANCE;97 ALL ALEXANDRE BORODINE;69800;3M FRANCE;AV DU MISTRAL;13600;3M FRANCE;AV DU 11 NOVEMBRE 1918;45300;3M FRANCE;115 RUE CLAUDE NICOLAS LEDOUX;13290;3M FRANCE;45 AV DE LA VOIE DOMITIENNE;34500;3M FRANCE;160 CRS DU MEDOC;33300
SCOTCH FR /POST-IT FR-/ JEUPOSTIT.;1 PRV DE L INNOVATION;95000;3M FRANCE;97 ALL ALEXANDRE BORODINE;69800;3M FRANCE;AV DU MISTRAL;13600;3M FRANCE;AV DU 11 NOVEMBRE 1918;45300;3M FRANCE;115 RUE CLAUDE NICOLAS LEDOUX;13290;3M FRANCE;45 AV DE LA VOIE DOMITIENNE;34500;3M FRANCE;160 CRS DU MEDOC;33300
LABORATOIRES 3M SANTE;AV DU 11 NOVEMBRE 1918;45300;LABORATOIRES 3M SANTE;BD DE L OISE;95000;LABORATOIRES 3M SANTE;3 RUE DANTON;92240;0;0;0;0;0;0;0;0;0;0;0;0
LABORATOIRES 3M SANTE;AV DU 11 NOVEMBRE 1918;45300;LABORATOIRES 3M SANTE;BD DE L OISE;95000;LABORATOIRES 3M SANTE;3 RUE DANTON;92240;0;0;0;0;0;0;0;0;0;0;0;0
SCOTCH FR /POST-IT FR-/ JEUPOSTIT.;1 PRV DE L INNOVATION;95000;3M FRANCE;97 ALL ALEXANDRE BORODINE;69800;3M FRANCE;AV DU MISTRAL;13600;3M FRANCE;AV DU 11 NOVEMBRE 1918;45300;3M FRANCE;115 RUE CLAUDE NICOLAS LEDOUX;13290;3M FRANCE;45 AV DE LA VOIE DOMITIENNE;34500;3M FRANCE;160 CRS DU MEDOC;33300
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A.B.E.P.S.;22 RUE D'ARRAS;92000;A.B.E.P.S.;15 AV DU MARECHAL JOFFRE;92000;A.B.E.P.S.;64 AV DE LA GRANDE BRETAGNE;66000;0;0;0;0;0;0;0;0;0;0;0;0
LABORATOIRES ALCON;20 RUE DES DEUX GARES;92500;LABORATOIRES ALCON;RTE DU MOLE 2-3;92230;LABORATOIRES ALCON;17 AV DIDIER DAURAT;31700;LABORATOIRES ALCON;2 RTE DU MOLE 2-3;92230;LABORATOIRES ALCON;4 RUE HENRI STE CLAIRE DEVILLE;92500;LABORATOIRES ALCON;7 RUE NEWTON;63100;LABORATOIRES ALCON;23 AV GEORGES FERRENBACH;68240
LABORATOIRES ALCON;20 RUE DES DEUX GARES;92500;LABORATOIRES ALCON;RTE DU MOLE 2-3;92230;LABORATOIRES ALCON;17 AV DIDIER DAURAT;31700;LABORATOIRES ALCON;2 RTE DU MOLE 2-3;92230;LABORATOIRES ALCON;4 RUE HENRI STE CLAIRE DEVILLE;92500;LABORATOIRES ALCON;7 RUE NEWTON;63100;LABORATOIRES ALCON;23 AV GEORGES FERRENBACH;68240
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ABBOTT MEDICAL FRANCE SAS;1 ESP DU FONCET;92130;ABBOTT MEDICAL FRANCE SAS;3 PL GUSTAVE EIFFEL;94150;ABBOTT MEDICAL FRANCE SAS;21 AV GEORGES POMPIDOU;69003;ABBOTT MEDICAL FRANCE SAS;73 RUE DE SEVRES;92100;ABBOTT MEDICAL FRANCE SAS;6 RUE MARYSE BASTIE;69500;ABBOTT MEDICAL FRANCE SAS;1 RPT VICTOR HUGO;92130;ABBOTT MEDICAL FRANCE SAS;11 RUE ANDRE BOULLE;86100
ABBOTT MEDICAL FRANCE SAS;1 ESP DU FONCET;92130;ABBOTT MEDICAL FRANCE SAS;3 PL GUSTAVE EIFFEL;94150;ABBOTT MEDICAL FRANCE SAS;21 AV GEORGES POMPIDOU;69003;ABBOTT MEDICAL FRANCE SAS;73 RUE DE SEVRES;92100;ABBOTT MEDICAL FRANCE SAS;6 RUE MARYSE BASTIE;69500;ABBOTT MEDICAL FRANCE SAS;1 RPT VICTOR HUGO;92130;ABBOTT MEDICAL FRANCE SAS;11 RUE ANDRE BOULLE;86100
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ABBOTT FRANCE;3 PL GUSTAVE EIFFEL;94150;ABBOTT FRANCE;39 RUE DE VILLENEUVE;94150;ABBOTT FRANCE;3 RUE LE CORBUSIER;94150;ABBOTT FRANCE;RTE DE SAINT ANDRE;27320;ABBOTT FRANCE;12 RUE DE LA COUTURE;94150;ABBOTT FRANCE;9 RUE ESTIENNE D ORVES;92500;ABBOTT FRANCE;ZI 2 VALENCIENNES AEROPORT;59121
ABBOTT FRANCE;3 PL GUSTAVE EIFFEL;94150;ABBOTT FRANCE;39 RUE DE VILLENEUVE;94150;ABBOTT FRANCE;3 RUE LE CORBUSIER;94150;ABBOTT FRANCE;RTE DE SAINT ANDRE;27320;ABBOTT FRANCE;12 RUE DE LA COUTURE;94150;ABBOTT FRANCE;9 RUE ESTIENNE D ORVES;92500;ABBOTT FRANCE;ZI 2 VALENCIENNES AEROPORT;59121
ABBOTT FRANCE;3 PL GUSTAVE EIFFEL;94150;ABBOTT FRANCE;39 RUE DE VILLENEUVE;94150;ABBOTT FRANCE;3 RUE LE CORBUSIER;94150;ABBOTT FRANCE;RTE DE SAINT ANDRE;27320;ABBOTT FRANCE;12 RUE DE LA COUTURE;94150;ABBOTT FRANCE;9 RUE ESTIENNE D ORVES;92500;ABBOTT FRANCE;ZI 2 VALENCIENNES AEROPORT;59121
ABENA-FRANTEX;5 RUE THOMAS EDISON;60180;ABENA-FRANTEX;ZAC DE LA VALENTINE;13011;ABENA-FRANTEX;RUE PIERRE MAGNOL;66600;ABENA-FRANTEX;IMP NIEPCE;11100;ABENA-FRANTEX;185 RUE ARISTIDE BERGES;66000;ABENA-FRANTEX;AV DE LA SARRIETTE;13600;ABENA-FRANTEX;25 RUE DE CHANTILLY;60500
ABENA-FRANTEX;5 RUE THOMAS EDISON;60180;ABENA-FRANTEX;ZAC DE LA VALENTINE;13011;ABENA-FRANTEX;RUE PIERRE MAGNOL;66600;ABENA-FRANTEX;IMP NIEPCE;11100;ABENA-FRANTEX;185 RUE ARISTIDE BERGES;66000;ABENA-FRANTEX;AV DE LA SARRIETTE;13600;ABENA-FRANTEX;25 RUE DE CHANTILLY;60500
ABENA-FRANTEX;5 RUE THOMAS EDISON;60180;ABENA-FRANTEX;ZAC DE LA VALENTINE;13011;ABENA-FRANTEX;RUE PIERRE MAGNOL;66600;ABENA-FRANTEX;IMP NIEPCE;11100;ABENA-FRANTEX;185 RUE ARISTIDE BERGES;66000;ABENA-FRANTEX;AV DE LA SARRIETTE;13600;ABENA-FRANTEX;25 RUE DE CHANTILLY;60500
ABENA-FRANTEX;5 RUE THOMAS EDISON;60180;ABENA-FRANTEX;ZAC DE LA VALENTINE;13011;ABENA-FRANTEX;RUE PIERRE MAGNOL;66600;ABENA-FRANTEX;IMP NIEPCE;11100;ABENA-FRANTEX;185 RUE ARISTIDE BERGES;66000;ABENA-FRANTEX;AV DE LA SARRIETTE;13600;ABENA-FRANTEX;25 RUE DE CHANTILLY;60500
ABENA-FRANTEX;5 RUE THOMAS EDISON;60180;ABENA-FRANTEX;ZAC DE LA VALENTINE;13011;ABENA-FRANTEX;RUE PIERRE MAGNOL;66600;ABENA-FRANTEX;IMP NIEPCE;11100;ABENA-FRANTEX;185 RUE ARISTIDE BERGES;66000;ABENA-FRANTEX;AV DE LA SARRIETTE;13600;ABENA-FRANTEX;25 RUE DE CHANTILLY;60500
ABENA-FRANTEX;5 RUE THOMAS EDISON;60180;ABENA-FRANTEX;ZAC DE LA VALENTINE;13011;ABENA-FRANTEX;RUE PIERRE MAGNOL;66600;ABENA-FRANTEX;IMP NIEPCE;11100;ABENA-FRANTEX;185 RUE ARISTIDE BERGES;66000;ABENA-FRANTEX;AV DE LA SARRIETTE;13600;ABENA-FRANTEX;25 RUE DE CHANTILLY;60500
ABENA-FRANTEX;5 RUE THOMAS EDISON;60180;ABENA-FRANTEX;ZAC DE LA VALENTINE;13011;ABENA-FRANTEX;RUE PIERRE MAGNOL;66600;ABENA-FRANTEX;IMP NIEPCE;11100;ABENA-FRANTEX;185 RUE ARISTIDE BERGES;66000;ABENA-FRANTEX;AV DE LA SARRIETTE;13600;ABENA-FRANTEX;25 RUE DE CHANTILLY;60500
ACCORD HEALTHCARE FRANCE SAS;45 RUE DU FAUBOURG DE ROUBAIX;59800;ACCORD HEALTHCARE FRANCE SAS;310 RUE JULES VALLES;59120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ACCORD HEALTHCARE FRANCE SAS;45 RUE DU FAUBOURG DE ROUBAIX;59800;ACCORD HEALTHCARE FRANCE SAS;310 RUE JULES VALLES;59120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ACCORD HEALTHCARE FRANCE SAS;45 RUE DU FAUBOURG DE ROUBAIX;59800;ACCORD HEALTHCARE FRANCE SAS;310 RUE JULES VALLES;59120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ACCORD HEALTHCARE FRANCE SAS;45 RUE DU FAUBOURG DE ROUBAIX;59800;ACCORD HEALTHCARE FRANCE SAS;310 RUE JULES VALLES;59120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ACCORD HEALTHCARE FRANCE SAS;45 RUE DU FAUBOURG DE ROUBAIX;59800;ACCORD HEALTHCARE FRANCE SAS;310 RUE JULES VALLES;59120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ACCORD HEALTHCARE FRANCE SAS;45 RUE DU FAUBOURG DE ROUBAIX;59800;ACCORD HEALTHCARE FRANCE SAS;310 RUE JULES VALLES;59120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ACIST EUROPE B.V.;AGRONSTRAAT 3 - 6422 PH HEERLEN;99135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ACIST EUROPE B.V.;AGRONSTRAAT 3 - 6422 PH HEERLEN;99135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ACIST EUROPE B.V.;AGRONSTRAAT 3 - 6422 PH HEERLEN;99135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AFICOM;82 RUE VAUVENARGUES;75018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AFICOM;82 RUE VAUVENARGUES;75018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LABORATOIRE AGUETTANT;1 RUE ALEXANDER FLEMING;69007;LABORATOIRE AGUETTANT;QUAI LOUIS AULAGNE;69190;LABORATOIRE AGUETTANT;LD CHANTECAILLE;7340;LABORATOIRE AGUETTANT;55 RUE FELIX BRUN;69007;0;0;0;0;0;0;0;0;0
LABORATOIRE AGUETTANT;1 RUE ALEXANDER FLEMING;69007;LABORATOIRE AGUETTANT;QUAI LOUIS AULAGNE;69190;LABORATOIRE AGUETTANT;LD CHANTECAILLE;7340;LABORATOIRE AGUETTANT;55 RUE FELIX BRUN;69007;0;0;0;0;0;0;0;0;0
LABORATOIRE AGUETTANT;1 RUE ALEXANDER FLEMING;69007;LABORATOIRE AGUETTANT;QUAI LOUIS AULAGNE;69190;LABORATOIRE AGUETTANT;LD CHANTECAILLE;7340;LABORATOIRE AGUETTANT;55 RUE FELIX BRUN;69007;0;0;0;0;0;0;0;0;0
LABORATOIRE AGUETTANT;1 RUE ALEXANDER FLEMING;69007;LABORATOIRE AGUETTANT;QUAI LOUIS AULAGNE;69190;LABORATOIRE AGUETTANT;LD CHANTECAILLE;7340;LABORATOIRE AGUETTANT;55 RUE FELIX BRUN;69007;0;0;0;0;0;0;0;0;0
LABORATOIRE AGUETTANT;1 RUE ALEXANDER FLEMING;69007;LABORATOIRE AGUETTANT;QUAI LOUIS AULAGNE;69190;LABORATOIRE AGUETTANT;LD CHANTECAILLE;7340;LABORATOIRE AGUETTANT;55 RUE FELIX BRUN;69007;0;0;0;0;0;0;0;0;0
LABORATOIRE AGUETTANT;1 RUE ALEXANDER FLEMING;69007;LABORATOIRE AGUETTANT;QUAI LOUIS AULAGNE;69190;LABORATOIRE AGUETTANT;LD CHANTECAILLE;7340;LABORATOIRE AGUETTANT;55 RUE FELIX BRUN;69007;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
